Alarm Group ID,Alarm Group Name,Alarm ID,Alarm Name,Alarm Severity
268390417,BTS3900,28204,Cell DL Load Simulation Startup,Minor
268390523,BTS5900 WCDMA,28204,Cell DL Load Simulation Startup,Minor
268390451,MICRO BTS3900,28204,Cell DL Load Simulation Startup,Minor
125,BTS3900 WCDMA,28204,Cell DL Load Simulation Startup,Minor
8193,GBTS,21816,Cell Logical Channel Failure Alarm,Major
268390408,BSC6910GSM,21816,Cell Logical Channel Failure Alarm,Major
268390521,BTS5900,28209,Cell No Traffic,Minor
268390417,BTS3900,28209,Cell No Traffic,Minor
268390522,BTS5900 LTE,29257,Cell No Traffic,Major
8200,BTS3900 LTE,29257,Cell No Traffic,Major
268390417,BTS3900,29257,Cell No Traffic,Major
268390523,BTS5900 WCDMA,28209,Cell No Traffic,Minor
268390521,BTS5900,29257,Cell No Traffic,Major
268390451,MICRO BTS3900,28209,Cell No Traffic,Minor
125,BTS3900 WCDMA,28209,Cell No Traffic,Minor
100000,OSS,311,Cell Outage,Major
268390521,BTS5900,28205,Cell Output Power too Low,Minor
268390417,BTS3900,28205,Cell Output Power too Low,Minor
268390523,BTS5900 WCDMA,28205,Cell Output Power too Low,Minor
268390451,MICRO BTS3900,28205,Cell Output Power too Low,Minor
125,BTS3900 WCDMA,28205,Cell Output Power too Low,Minor
268390408,BSC6910GSM,21822,Cell PCH Congestion,Minor
8193,GBTS,21822,Cell PCH Congestion,Minor
268390522,BTS5900 LTE,29247,Cell PCI Conflict,Warning
268390417,BTS3900,29247,Cell PCI Conflict,Warning
268390521,BTS5900,29247,Cell PCI Conflict,Warning
268390451,MICRO BTS3900,29247,Cell PCI Conflict,Warning
8200,BTS3900 LTE,29247,Cell PCI Conflict,Warning
268390408,BSC6910GSM,22006,Cell PS Service Faulty,Major
8193,GBTS,22006,Cell PS Service Faulty,Major
268390408,BSC6910GSM,21817,Cell RACH Congestion,Minor
8193,GBTS,21817,Cell RACH Congestion,Minor
268390521,BTS5900,28213,Cell RTWP Excessive,Minor
268390417,BTS3900,28213,Cell RTWP Excessive,Minor
268390523,BTS5900 WCDMA,28213,Cell RTWP Excessive,Minor
125,BTS3900 WCDMA,28213,Cell RTWP Excessive,Minor
268390522,BTS5900 LTE,29250,Cell RX Channel Interference Noise Power Unbalanced,Minor
268390417,BTS3900,29250,Cell RX Channel Interference Noise Power Unbalanced,Minor
268390521,BTS5900,29250,Cell RX Channel Interference Noise Power Unbalanced,Minor
268390451,MICRO BTS3900,29250,Cell RX Channel Interference Noise Power Unbalanced,Minor
8200,BTS3900 LTE,29250,Cell RX Channel Interference Noise Power Unbalanced,Minor
268390451,MICRO BTS3900,29241,Cell Reconfiguration Failed,Minor
268390522,BTS5900 LTE,29246,Cell Simulated Load Startup,Minor
268390417,BTS3900,29246,Cell Simulated Load Startup,Minor
268390521,BTS5900,29246,Cell Simulated Load Startup,Minor
268390451,MICRO BTS3900,29246,Cell Simulated Load Startup,Minor
8200,BTS3900 LTE,29246,Cell Simulated Load Startup,Minor
268390522,BTS5900 LTE,29240,Cell Unavailable,Major
268390417,BTS3900,29240,Cell Unavailable,Major
268390521,BTS5900,29240,Cell Unavailable,Major
268390451,MICRO BTS3900,29240,Cell Unavailable,Major
8200,BTS3900 LTE,29240,Cell Unavailable,Major
268390408,BSC6910GSM,20803,Certificate Auto-update Failed,Major
268390409,BSC6910UMTS,20803,Certificate Auto-update Failed,Major
100000,OSS,100005,Certificate Has Expired,Major
268390522,BTS5900 LTE,26841,Certificate Invalid,Warning
268390417,BTS3900,26841,Certificate Invalid,Warning
268390521,BTS5900,26841,Certificate Invalid,Warning
268390523,BTS5900 WCDMA,26841,Certificate Invalid,Warning
268390526,BTS5900 5G,26841,Certificate Invalid,Warning
268390408,BSC6910GSM,26841,Certificate Invalid,Major
268390451,MICRO BTS3900,26841,Certificate Invalid,Warning
268390540,BTS3900 5G,26841,Certificate Invalid,Warning
8200,BTS3900 LTE,26841,Certificate Invalid,Warning
125,BTS3900 WCDMA,26841,Certificate Invalid,Warning
8193,GBTS,26841,Certificate Invalid,Major
100000,OSS,100003,Certificate Is About to Expire,Minor
268390522,BTS5900 LTE,26843,Certificate Status Failed to Be Obtained,Major
268390417,BTS3900,26843,Certificate Status Failed to Be Obtained,Major
268390521,BTS5900,26843,Certificate Status Failed to Be Obtained,Major
268390523,BTS5900 WCDMA,26843,Certificate Status Failed to Be Obtained,Major
268390526,BTS5900 5G,26843,Certificate Status Failed to Be Obtained,Major
268390540,BTS3900 5G,26843,Certificate Status Failed to Be Obtained,Major
8200,BTS3900 LTE,26843,Certificate Status Failed to Be Obtained,Major
125,BTS3900 WCDMA,26843,Certificate Status Failed to Be Obtained,Major
100000,OSS,800007,Certificate has expired of Certificate Authority Service,Critical
100000,OSS,800006,Certificate is about to expire of Certificate Authority Service,Major
100000,OSS,800010,Certificate of the CA Proxy Service Has Expired,Critical
100000,OSS,800009,Certificate of the CA Proxy Service Is About To Expire,Major
100000,OSS,51026,Certificate of the Remote DR System About to Expire,Major
100000,OSS,51025,Certificate of the Remote DR System Has Expired,Critical
8193,GBTS,21804,Channel Manually Blocked,Warning
268390408,BSC6910GSM,21804,Channel Manually Blocked,Warning
268390408,BSC6910GSM,4708,Clock Reference Abnormal Alarm,Warning
8193,GBTS,4708,Clock Reference Abnormal Alarm,Warning
8193,GBTS,3146,Clock Reference Abnormal alarm,Warning
8193,GBTS,3666,Clock Reference Abnormal alarm,Warning
268390408,BSC6910GSM,3146,Clock Reference Abnormal alarm,Warning
268390408,BSC6910GSM,3666,Clock Reference Abnormal alarm,Warning
268390408,BSC6910GSM,20212,Clock Reference Source of An Interface Board Unavailable,Major
268390408,BSC6910GSM,20208,Clock Reference Source of Main Control Board Unavailable,Major
268390409,BSC6910UMTS,20208,Clock Reference Source of Main Control Board Unavailable,Major
268390408,BSC6910GSM,2208,Clock Reference abnormal Alarm,Warning
8193,GBTS,2208,Clock Reference abnormal Alarm,Warning
268390408,BSC6910GSM,20204,Clock Signal Inputs Faulty,Major
268390409,BSC6910UMTS,20204,Clock Signal Inputs Faulty,Major
268390409,BSC6910UMTS,20203,Clock Signal Outputs Faulty,Minor
268390408,BSC6910GSM,20203,Clock Signal Outputs Faulty,Minor
268390408,BSC6910GSM,20274,Clock Signal Outputs to the Backplane Faulty,Major
268390409,BSC6910UMTS,20274,Clock Signal Outputs to the Backplane Faulty,Major
268390408,BSC6910GSM,4698,Clock Source Type Configuration Conflict,Minor
8193,GBTS,4698,Clock Source Type Configuration Conflict,Minor
8193,GBTS,4834,Clock Synchronization for Co-Site Failed,Major
268390408,BSC6910GSM,4834,Clock Synchronization for Co-Site Failed,Major
8193,GBTS,3438,Clock alarm,Major
268390408,BSC6910GSM,3438,Clock alarm,Major
100000,OSS,788,Cluster Resource Abnormal,Minor
100000,OSS,650010,Cluster Still Contains Faulty Hosts,Critical
268390408,BSC6910GSM,5290,Combining and Distribution Unit Diversity RX LNA Alarm,Minor
8193,GBTS,5290,Combining and Distribution Unit Diversity RX LNA Alarm,Minor
268390408,BSC6910GSM,5130,Combining and Distribution Unit Extended 03 Alarm,Warning
8193,GBTS,5130,Combining and Distribution Unit Extended 03 Alarm,Warning
268390408,BSC6910GSM,5132,Combining and Distribution Unit Extended 04 Alarm,Warning
8193,GBTS,5132,Combining and Distribution Unit Extended 04 Alarm,Warning
268390408,BSC6910GSM,5134,Combining and Distribution Unit Extended 05 Alarm,Warning
8193,GBTS,5134,Combining and Distribution Unit Extended 05 Alarm,Warning
268390408,BSC6910GSM,5288,Combining and Distribution Unit Main RX LNA Alarm,Minor
8193,GBTS,5288,Combining and Distribution Unit Main RX LNA Alarm,Minor
268390408,BSC6910GSM,5298,Combining and Distribution Unit VSWR Critical Alarm,Major
8193,GBTS,5298,Combining and Distribution Unit VSWR Critical Alarm,Major
268390408,BSC6910GSM,5286,Combining and Distribution Unit VSWR Level 1 Alarm,Warning
8193,GBTS,5286,Combining and Distribution Unit VSWR Level 1 Alarm,Warning
268390408,BSC6910GSM,5284,Combining and Distribution Unit VSWR Level 2 Alarm,Minor
8193,GBTS,5284,Combining and Distribution Unit VSWR Level 2 Alarm,Minor
268390408,BSC6910GSM,10272,Commands or Parameters Not Supported by RET Alarm,Major
8193,GBTS,10272,Commands or Parameters Not Supported by RET Alarm,Major
268390408,BSC6910GSM,20223,Communication Between GE Switching Board and OMU Faulty,Major
268390409,BSC6910UMTS,20223,Communication Between GE Switching Board and OMU Faulty,Major
268390408,BSC6910GSM,20222,Communication Between GE Switching Boards Faulty,Major
268390409,BSC6910UMTS,20222,Communication Between GE Switching Boards Faulty,Major
100000,OSS,787,Communication Between Internal OSS Services Is Abnormal,Major
268390408,BSC6910GSM,20227,Communication Between Subracks Faulty,Critical
268390409,BSC6910UMTS,20227,Communication Between Subracks Faulty,Critical
268390408,BSC6910GSM,13086,Communication Between the PSU and APMU Abnormal,Major
8193,GBTS,13086,Communication Between the PSU and APMU Abnormal,Major
268390408,BSC6910GSM,20277,Communication Congestion Between Subracks,Major
268390409,BSC6910UMTS,20277,Communication Congestion Between Subracks,Major
268390408,BSC6910GSM,20853,Communication Failure Between BSC and VNP,Major
268390409,BSC6910UMTS,20738,Communication Failure Between NE and EMS,Minor
268390408,BSC6910GSM,20738,Communication Failure Between NE and EMS,Minor
268390408,BSC6910GSM,20279,Communication Failure Between a Service Board and an SCU Board,Major
268390409,BSC6910UMTS,20279,Communication Failure Between a Service Board and an SCU Board,Major
268390409,BSC6910UMTS,22012,Communication with AC server Abnormal,Major
268390408,BSC6910GSM,22012,Communication with AC server Abnormal,Major
268390408,BSC6910GSM,10776,Compressor of air-condition Alarm,Major
8193,GBTS,10776,Compressor of air-condition Alarm,Major
268390408,BSC6910GSM,10778,Condensator high temperature alarm,Warning
8193,GBTS,10778,Condensator high temperature alarm,Warning
268390408,BSC6910GSM,22244,Configuration Between Related NE Dismatch,Major
268390409,BSC6910UMTS,22244,Configuration Between Related NE Dismatch,Major
268390409,BSC6910UMTS,20741,Configuration Data Exceeding License Capacity,Major
268390408,BSC6910GSM,20741,Configuration Data Exceeding License Capacity,Major
268390521,BTS5900,26245,Configuration Data Inconsistency,Major
8200,BTS3900 LTE,26245,Configuration Data Inconsistency,Major
268390522,BTS5900 LTE,26245,Configuration Data Inconsistency,Major
268390417,BTS3900,26245,Configuration Data Inconsistency,Major
8193,GBTS,26245,Configuration Data Inconsistency,Major
268390540,BTS3900 5G,26245,Configuration Data Inconsistency,Major
268390451,MICRO BTS3900,26245,Configuration Data Inconsistency,Major
268390408,BSC6910GSM,26245,Configuration Data Inconsistency,Major
268390523,BTS5900 WCDMA,26245,Configuration Data Inconsistency,Major
268390526,BTS5900 5G,26245,Configuration Data Inconsistency,Major
125,BTS3900 WCDMA,26245,Configuration Data Inconsistency,Major
268390521,BTS5900,26247,Configuration Failure,Warning
268390522,BTS5900 LTE,26247,Configuration Failure,Warning
8200,BTS3900 LTE,26247,Configuration Failure,Warning
268390417,BTS3900,26247,Configuration Failure,Warning
268390451,MICRO BTS3900,26247,Configuration Failure,Minor
268390540,BTS3900 5G,26247,Configuration Failure,Warning
268390526,BTS5900 5G,26247,Configuration Failure,Warning
268390523,BTS5900 WCDMA,26247,Configuration Failure,Warning
125,BTS3900 WCDMA,26247,Configuration Failure,Warning
268390521,BTS5900,26242,Configuration File Damaged,Major
8200,BTS3900 LTE,26242,Configuration File Damaged,Major
268390522,BTS5900 LTE,26242,Configuration File Damaged,Major
268390417,BTS3900,26242,Configuration File Damaged,Major
268390526,BTS5900 5G,26242,Configuration File Damaged,Major
268390540,BTS3900 5G,26242,Configuration File Damaged,Major
268390451,MICRO BTS3900,26242,Configuration File Damaged,Major
268390523,BTS5900 WCDMA,26242,Configuration File Damaged,Major
125,BTS3900 WCDMA,26242,Configuration File Damaged,Major
268390408,BSC6910GSM,22013,Configuration Inconsistency Between Controller and CN,Major
268390409,BSC6910UMTS,22388,Configuration of Service Objects Incomplete,Major
268390417,BTS3900,26761,Configured ALD Subunit Type Inconsistent with the Actual Type,Major
268390521,BTS5900,26761,Configured ALD Subunit Type Inconsistent with the Actual Type,Major
268390522,BTS5900 LTE,26761,Configured ALD Subunit Type Inconsistent with the Actual Type,Major
8200,BTS3900 LTE,26761,Configured ALD Subunit Type Inconsistent with the Actual Type,Major
268390526,BTS5900 5G,26761,Configured ALD Subunit Type Inconsistent with the Actual Type,Major
268390523,BTS5900 WCDMA,26761,Configured ALD Subunit Type Inconsistent with the Actual Type,Major
268390540,BTS3900 5G,26761,Configured ALD Subunit Type Inconsistent with the Actual Type,Major
125,BTS3900 WCDMA,26761,Configured ALD Subunit Type Inconsistent with the Actual Type,Major
268390417,BTS3900,26811,Configured Capacity Limit Exceeding Licensed Limit,Major
268390522,BTS5900 LTE,26811,Configured Capacity Limit Exceeding Licensed Limit,Major
268390521,BTS5900,26811,Configured Capacity Limit Exceeding Licensed Limit,Major
268390451,MICRO BTS3900,26811,Configured Capacity Limit Exceeding Licensed Limit,Major
268390523,BTS5900 WCDMA,26811,Configured Capacity Limit Exceeding Licensed Limit,Major
125,BTS3900 WCDMA,26811,Configured Capacity Limit Exceeding Licensed Limit,Major
8200,BTS3900 LTE,26811,Configured Capacity Limit Exceeding Licensed Limit,Major
268390408,BSC6910GSM,20278,Configured board type inconsistent with the type of the board that is running,Major
268390409,BSC6910UMTS,20278,Configured board type inconsistent with the type of the board that is running,Major
100000,OSS,1081,Connect the infrastructure Failure,Major
100000,OSS,354,Connection Interrupted Between CCE and Device,Major
8200,BTS3900 LTE,25674,Cooler Fault,Major
268390521,BTS5900,25674,Cooler Fault,Major
268390522,BTS5900 LTE,25674,Cooler Fault,Major
268390417,BTS3900,25674,Cooler Fault,Major
268390523,BTS5900 WCDMA,25674,Cooler Fault,Major
268390540,BTS3900 5G,25674,Cooler Fault,Major
268390526,BTS5900 5G,25674,Cooler Fault,Major
125,BTS3900 WCDMA,25674,Cooler Fault,Major
100000,OSS,372,Critical Overtemperature(CPUN Memory),Major
268390408,BSC6910GSM,20210,Current Clock Reference Source of Main Control Board Abnormal,Major
268390409,BSC6910UMTS,20210,Current Clock Reference Source of Main Control Board Abnormal,Major
268390409,BSC6910UMTS,20206,Current System Clock Reference Source Status Abnormal,Major
268390408,BSC6910GSM,20206,Current System Clock Reference Source Status Abnormal,Major
268390408,BSC6910GSM,2170,DBUS Alarm,Minor
8193,GBTS,2170,DBUS Alarm,Minor
268390408,BSC6910GSM,4158,DBUS alarm,Major
8193,GBTS,3108,DBUS alarm,Minor
8193,GBTS,3628,DBUS alarm,Minor
268390408,BSC6910GSM,3628,DBUS alarm,Minor
8193,GBTS,4158,DBUS alarm,Major
268390408,BSC6910GSM,3108,DBUS alarm,Minor
8193,GBTS,5736,DC Lightning Arrester Failure Alarm,Major
268390408,BSC6910GSM,3968,DC Lightning Arrester Failure Alarm,Major
268390408,BSC6910GSM,5736,DC Lightning Arrester Failure Alarm,Major
8193,GBTS,3968,DC Lightning Arrester Failure Alarm,Major
8193,GBTS,2330,DC Lowvoltage Alarm,Major
268390408,BSC6910GSM,2330,DC Lowvoltage Alarm,Major
268390408,BSC6910GSM,5854,DC Lowvoltage Alarm,Major
8193,GBTS,5854,DC Lowvoltage Alarm,Major
268390408,BSC6910GSM,13068,DC Output Abnormal,Critical
8193,GBTS,13068,DC Output Abnormal,Critical
268390408,BSC6910GSM,5996,DC Over Voltage Alarm,Major
8193,GBTS,5706,DC Over Voltage Alarm,Major
8193,GBTS,5996,DC Over Voltage Alarm,Major
268390408,BSC6910GSM,5706,DC Over Voltage Alarm,Major
8193,GBTS,3930,DC Over Voltage alarm,Major
268390408,BSC6910GSM,3930,DC Over Voltage alarm,Major
8193,GBTS,2332,DC Overvoltage Alarm,Major
268390408,BSC6910GSM,2332,DC Overvoltage Alarm,Major
268390408,BSC6910GSM,5856,DC Overvoltage Alarm,Major
8193,GBTS,5856,DC Overvoltage Alarm,Major
268390408,BSC6910GSM,13084,DC Surge Protector Fault,Major
8193,GBTS,13084,DC Surge Protector Fault,Major
8193,GBTS,10798,DC Surge Protector Fault Alarm,Critical
268390408,BSC6910GSM,10798,DC Surge Protector Fault Alarm,Critical
268390408,BSC6910GSM,5998,DC Under Voltage Alarm,Major
8193,GBTS,5708,DC Under Voltage Alarm,Major
268390408,BSC6910GSM,5708,DC Under Voltage Alarm,Major
8193,GBTS,5998,DC Under Voltage Alarm,Major
268390408,BSC6910GSM,3932,DC Under Voltage alarm,Major
8193,GBTS,3932,DC Under Voltage alarm,Major
8193,GBTS,5336,DDPU Type Mismatch Trx Alarm,Major
268390408,BSC6910GSM,5336,DDPU Type Mismatch Trx Alarm,Major
8193,GBTS,6506,DEMU Hardware Failure Alarm,Major
268390408,BSC6910GSM,6506,DEMU Hardware Failure Alarm,Major
268390521,BTS5900,65208,DISJUNTOR CONSUMIDOR,Major
268390521,BTS5900,65209,DISJUNTOR GERAL,Major
8200,BTS3900 LTE,25958,DNS Resolution Failure,Major
268390522,BTS5900 LTE,25958,DNS Resolution Failure,Major
268390417,BTS3900,25958,DNS Resolution Failure,Major
268390526,BTS5900 5G,25958,DNS Resolution Failure,Major
268390521,BTS5900,25958,DNS Resolution Failure,Major
268390451,MICRO BTS3900,25958,DNS Resolution Failure,Major
268390523,BTS5900 WCDMA,25958,DNS Resolution Failure,Major
268390540,BTS3900 5G,25958,DNS Resolution Failure,Major
125,BTS3900 WCDMA,25958,DNS Resolution Failure,Major
268390522,BTS5900 LTE,26403,DPCL Link Communication Failure,Major
268390521,BTS5900,26403,DPCL Link Communication Failure,Major
268390417,BTS3900,26403,DPCL Link Communication Failure,Major
8200,BTS3900 LTE,26403,DPCL Link Communication Failure,Major
268390526,BTS5900 5G,26403,DPCL Link Communication Failure,Major
268390523,BTS5900 WCDMA,26403,DPCL Link Communication Failure,Major
268390540,BTS3900 5G,26403,DPCL Link Communication Failure,Major
125,BTS3900 WCDMA,26403,DPCL Link Communication Failure,Major
8193,GBTS,11364,DPTU board communication alarm,Major
268390408,BSC6910GSM,11364,DPTU board communication alarm,Major
8193,GBTS,11296,DPTU temperature abnormal alarm,Major
268390408,BSC6910GSM,11296,DPTU temperature abnormal alarm,Major
268390522,BTS5900 LTE,26404,DRS Maintenance Link Failure,Major
268390521,BTS5900,26404,DRS Maintenance Link Failure,Major
8200,BTS3900 LTE,26404,DRS Maintenance Link Failure,Major
268390417,BTS3900,26404,DRS Maintenance Link Failure,Major
268390526,BTS5900 5G,26404,DRS Maintenance Link Failure,Major
268390540,BTS3900 5G,26404,DRS Maintenance Link Failure,Major
268390523,BTS5900 WCDMA,26404,DRS Maintenance Link Failure,Major
125,BTS3900 WCDMA,26404,DRS Maintenance Link Failure,Major
268390522,BTS5900 LTE,26570,DRS and DRS Master Module Capability Mismatch,Major
268390521,BTS5900,26570,DRS and DRS Master Module Capability Mismatch,Major
268390417,BTS3900,26570,DRS and DRS Master Module Capability Mismatch,Major
8200,BTS3900 LTE,26570,DRS and DRS Master Module Capability Mismatch,Major
268390526,BTS5900 5G,26570,DRS and DRS Master Module Capability Mismatch,Major
268390523,BTS5900 WCDMA,26570,DRS and DRS Master Module Capability Mismatch,Major
268390540,BTS3900 5G,26570,DRS and DRS Master Module Capability Mismatch,Major
125,BTS3900 WCDMA,26570,DRS and DRS Master Module Capability Mismatch,Major
268390408,BSC6910GSM,3580,DRU Band Mismatch ARFCN alarm,Major
8193,GBTS,3580,DRU Band Mismatch ARFCN alarm,Major
268390408,BSC6910GSM,3654,DRU Clock Critical alarm,Major
8193,GBTS,3654,DRU Clock Critical alarm,Major
268390408,BSC6910GSM,3570,DRU Close Power Amplifier alarm,Major
8193,GBTS,3570,DRU Close Power Amplifier alarm,Major
268390408,BSC6910GSM,3662,DRU Communication alarm,Major
8193,GBTS,3662,DRU Communication alarm,Major
268390408,BSC6910GSM,3574,DRU Configuration alarm,Major
8193,GBTS,3574,DRU Configuration alarm,Major
8193,GBTS,3606,DRU Hardware alarm,Major
268390408,BSC6910GSM,3606,DRU Hardware alarm,Major
8193,GBTS,3596,DRU ID Mismatched Alarm,Warning
268390408,BSC6910GSM,3596,DRU ID Mismatched Alarm,Warning
268390408,BSC6910GSM,3584,DRU Interior I/O alarm,Major
8193,GBTS,3584,DRU Interior I/O alarm,Major
268390408,BSC6910GSM,3576,DRU Processor Running alarm,Major
8193,GBTS,3576,DRU Processor Running alarm,Major
8193,GBTS,3614,DRU Reverse Power alarm,Major
268390408,BSC6910GSM,3614,DRU Reverse Power alarm,Major
268390408,BSC6910GSM,3660,DRU Temperature Critical alarm,Major
8193,GBTS,3660,DRU Temperature Critical alarm,Major
268390408,BSC6910GSM,3664,DRU Temperature alarm,Warning
8193,GBTS,3664,DRU Temperature alarm,Warning
268390408,BSC6910GSM,3582,DRU extended 06 alarm,Warning
8193,GBTS,3582,DRU extended 06 alarm,Warning
268390408,BSC6910GSM,3586,DRU extended 08 alarm,Warning
8193,GBTS,3586,DRU extended 08 alarm,Warning
8193,GBTS,3588,DRU extended 09 alarm,Warning
268390408,BSC6910GSM,3588,DRU extended 09 alarm,Warning
8193,GBTS,3590,DRU extended 0A alarm,Warning
268390408,BSC6910GSM,3590,DRU extended 0A alarm,Warning
8193,GBTS,3600,DRU extended 0F alarm,Warning
268390408,BSC6910GSM,3600,DRU extended 0F alarm,Warning
268390408,BSC6910GSM,3602,DRU extended 10 alarm,Warning
8193,GBTS,3602,DRU extended 10 alarm,Warning
